"FC"	"Gene.Name"	"Gene.ID"	"P.Value"	"dataset"
2.34409381126661	"EGF"	"1950"	1	"E.Br.8h.1"
2.13861119515029	"DST"	"667"	1	"E.Br.8h.1"
2.1419369338253	"CYP1A1"	"1543"	1	"E.Br.8h.1"
2.31608882212978	"CXCR3"	"2833"	1	"E.Br.8h.1"
2.22555629956146	"CXCL8"	"3576"	1	"E.Br.8h.1"
2.55542153427227	"CX3CR1"	"1524"	1	"E.Br.8h.1"
3.61227977124184	"CX3CL1"	"6376"	1	"E.Br.8h.1"
2.10486235310987	"CTLA4"	"1493"	1	"E.Br.8h.1"
2.09885906409526	"COL7A1"	"1294"	1	"E.Br.8h.1"
2.71915169891675	"CDKN1A"	"1026"	1	"E.Br.8h.1"
2.03408346247963	"CD93"	"22918"	1	"E.Br.8h.1"
2.03273013229552	"CD63"	"967"	1	"E.Br.8h.1"
2.38994997052346	"CD40"	"958"	1	"E.Br.8h.1"
2.39779409366047	"CCND1"	"595"	1	"E.Br.8h.1"
2.25244199386471	"CCL5"	"6352"	1	"E.Br.8h.1"
2.09880762912502	"CCL26"	"10344"	1	"E.Br.8h.1"
2.02429383148541	"CCL24"	"6369"	1	"E.Br.8h.1"
2.12348584338818	"CCL23"	"6368"	1	"E.Br.8h.1"
2.09613809674775	"CCL22"	"6367"	1	"E.Br.8h.1"
2.06352157204296	"CCL18"	"6362"	1	"E.Br.8h.1"
2.17776037619199	"CCL17"	"6361"	1	"E.Br.8h.1"
2.01175397962451	"CCL13"	"6357"	1	"E.Br.8h.1"
2.20875468581743	"CCL11"	"6356"	1	"E.Br.8h.1"
2.13975760518161	"CASP8"	"841"	1	"E.Br.8h.1"
2.01872856330933	"CASP3"	"836"	1	"E.Br.8h.1"
2.21502990382897	"BDNF"	"627"	1	"E.Br.8h.1"
2.36147680647281	"BDKRB2"	"624"	1	"E.Br.8h.1"
2.6763972137703	"BDKRB1"	"623"	1	"E.Br.8h.1"
2.45935483422597	"BCL3"	"602"	1	"E.Br.8h.1"
2.14628546181181	"AZU1"	"566"	1	"E.Br.8h.1"
2.52312971913478	"ATP7A"	"538"	1	"E.Br.8h.1"
2.10102845740658	"AR"	"367"	1	"E.Br.8h.1"
2.14973579406224	"APOC1"	"341"	1	"E.Br.8h.1"
2.03483999036726	"ANOS1"	"3730"	1	"E.Br.8h.1"
1.69299612968443	"TLR4"	"7099"	0.0133384124958799	"E.Corn.6h.1"
1.57037680479788	"PDPN"	"10630"	0.000356317544282138	"E.Corn.6h.1"
3.91454893206431	"IL1RL1"	"9173"	1.43385450289464e-06	"E.Corn.6h.1"
1.67394882700002	"IL1B"	"3553"	0.000152054830881125	"E.Corn.6h.1"
1.95747591505263	"HLA-DQB1"	"3119"	0.0337474535849544	"E.Corn.6h.1"
3.606379599	"PDPN"	"10630"	0.408474318	"E.HN.24h.1"
