"FC"	"Gene.Name"	"Gene.ID"	"P.Value"	"dataset"
"12581"	-2.16894107105798	"BCS1L"	"617"	2.91761417280979e-07	"M.Neutr.72h.1"
"12351"	-2.97168590768387	"BCL2"	"596"	3.70339005146027e-05	"M.Neutr.72h.1"
"1233"	-2.48775339624394	"BCL11A"	"53335"	4.28436778455771e-08	"M.Neutr.72h.1"
"1230"	-3.69707246482783	"BCKDHB"	"594"	2.21197062709505e-05	"M.Neutr.72h.1"
"12261"	-3.12648146505938	"BCAT2"	"587"	9.47267993453848e-05	"M.Neutr.72h.1"
"11941"	-2.38917526472104	"BAMBI"	"25805"	0.000211523893984231	"M.Neutr.72h.1"
"11833"	-4.85822031384114	"BAG2"	"9532"	4.91810448525713e-08	"M.Neutr.72h.1"
"11683"	-2.41112966329201	"B4GALT2"	"8704"	0.00546272916620204	"M.Neutr.72h.1"
"1162"	-1.61120767197066	"B3GNTL1"	"146712"	0.0388905116209264	"M.Neutr.72h.1"
"11604"	-1.99424413581964	"B3GNT7"	"93010"	6.5320817077845e-05	"M.Neutr.72h.1"
"11463"	-4.09950411935954	"AZU1"	"566"	1.90610709614611e-09	"M.Neutr.72h.1"
"11305"	-1.6953846159071	"AURKB"	"9212"	0.00425199790344843	"M.Neutr.72h.1"
"1116"	-1.5629652283601	"ATXN7L1"	"222255"	0.0203440060547852	"M.Neutr.72h.1"
"1099"	-1.89031031079607	"ATP8B3"	"148229"	7.03071657301657e-07	"M.Neutr.72h.1"
"1085"	-1.50028261778449	"ATP6V1C2"	"245973"	0.00183355188096566	"M.Neutr.72h.1"
"1056"	-3.32507380651232	"ATP5G1"	"516"	4.39746660324075e-06	"M.Neutr.72h.1"
"10413"	-2.36280286604553	"ATP23"	"91419"	0.00334977052442874	"M.Neutr.72h.1"
"1036"	-1.88431120567845	"ATP1A3"	"478"	0.000506973405864266	"M.Neutr.72h.1"
"1015"	-2.51770465925549	"ATIC"	"471"	0.000857307602820358	"M.Neutr.72h.1"
"9812"	-1.53365972249999	"ATAD3C"	"219293"	0.00166535998457646	"M.Neutr.72h.1"
"9803"	-1.80134336700496	"ATAD3B"	"83858"	0.000113992358337507	"M.Neutr.72h.1"
"979"	-1.66516231246624	"ATAD3A"	"55210"	0.00221261804813073	"M.Neutr.72h.1"
"961"	-1.77024926269265	"ASNS"	"440"	0.0148659096905408	"M.Neutr.72h.1"
"951"	-3.79623506561588	"ASIC1"	"41"	7.5751570097417e-08	"M.Neutr.72h.1"
"9113"	-2.4211308635649	"ARRDC1"	"92714"	1.79291238779206e-07	"M.Neutr.72h.1"
"891"	-2.3193667573163	"ARMC6"	"93436"	1.91320282023778e-05	"M.Neutr.72h.1"
"8822"	-1.79009373580777	"ARL6IP6"	"151188"	0.0090100289166368	"M.Neutr.72h.1"
"844"	-1.85124838273317	"ARHGEF18"	"23370"	0.0176592028811674	"M.Neutr.72h.1"
"8162"	-1.50876773518836	"ARHGAP22"	"58504"	0.000303541613079041	"M.Neutr.72h.1"
"8113"	-1.71347277901639	"ARHGAP17"	"55114"	0.0210468953476735	"M.Neutr.72h.1"
"7789"	-1.89718946807473	"AREG"	"374"	0.00271383322577262	"M.Neutr.72h.1"
"7222"	-1.84349272767322	"APEX1"	"328"	0.00171635386289763	"M.Neutr.72h.1"
"7021"	-2.11892044657131	"AP3M2"	"10947"	0.0232333107661755	"M.Neutr.72h.1"
"683"	-1.70380075551984	"ANXA9"	"8416"	0.000333259821571766	"M.Neutr.72h.1"
"66310"	-1.51002432575008	"ANO9"	"338440"	0.000243822863482076	"M.Neutr.72h.1"
"661"	-1.56029554925382	"ANO7"	"50636"	2.82661824536373e-05	"M.Neutr.72h.1"
"641"	-1.52450826109695	"ANKRD54"	"129138"	0.000739628332930518	"M.Neutr.72h.1"
"6111"	-1.59687854405671	"ANKRD16"	"54522"	0.000175340812036191	"M.Neutr.72h.1"
"6084"	-1.79032021979904	"ANKRD13B"	"124930"	8.71753613098177e-05	"M.Neutr.72h.1"
"576"	-2.88587280443019	"ANAPC5"	"51433"	0.00273538977898189	"M.Neutr.72h.1"
"5493"	-2.8766611353428	"ANAPC1"	"64682"	0.0127660121064037	"M.Neutr.72h.1"
"5333"	-1.92825861286428	"AMN1"	"196394"	0.0054790987263178	"M.Neutr.72h.1"
"510"	-2.39353539510971	"ALS2"	"57679"	0.00101314886767119	"M.Neutr.72h.1"
"485"	-1.67139055325482	"ALG5"	"29880"	0.0424363804027718	"M.Neutr.72h.1"
"4841"	-2.71791396358045	"ALG3"	"10195"	4.82470213897836e-06	"M.Neutr.72h.1"
"479"	-1.78500118090084	"ALG12"	"79087"	0.0171664771727062	"M.Neutr.72h.1"
"477"	-6.65833405921099	"ALDOC"	"230"	1.96359721654428e-10	"M.Neutr.72h.1"
"4702"	-2.70861137748304	"ALDH5A1"	"7915"	2.01228034767333e-05	"M.Neutr.72h.1"
"462"	-2.21963816841052	"ALDH18A1"	"5832"	0.040165332102276	"M.Neutr.72h.1"
"450"	-1.59429951287309	"AKR7A2"	"8574"	0.000652833302708114	"M.Neutr.72h.1"
"4442"	-1.76290236234492	"AKR1A1"	"10327"	0.00190122046966626	"M.Neutr.72h.1"
"4222"	-5.34646262219229	"AK4"	"205"	3.56857073942455e-09	"M.Neutr.72h.1"
"419"	-2.0030238144293	"AK2"	"204"	0.00315123060761611	"M.Neutr.72h.1"
"412"	-2.20978910195156	"AIMP2"	"7965"	0.000745857034371376	"M.Neutr.72h.1"
"400"	-2.30227933499294	"AHSA1"	"10598"	0.0163054361980821	"M.Neutr.72h.1"
"3968"	-2.30040733927329	"AHNAK"	"79026"	0.00194637040731194	"M.Neutr.72h.1"
"3923"	-2.13570864859902	"AHCY"	"191"	0.00166758133091948	"M.Neutr.72h.1"
"3822"	-2.32627836449873	"AGPAT5"	"55326"	0.00176667142518447	"M.Neutr.72h.1"
"338"	-1.63760871922241	"ADSS"	"159"	0.0406185077818322	"M.Neutr.72h.1"
"3373"	-1.93092693066008	"ADSL"	"158"	0.000517507466252465	"M.Neutr.72h.1"
"320"	-1.75270091609987	"ADM"	"133"	0.000736841530675456	"M.Neutr.72h.1"
"319"	-2.23441427073534	"ADK"	"132"	0.000401203611674278	"M.Neutr.72h.1"
"3091"	-2.34706328331072	"ADH5"	"128"	0.000581388369727818	"M.Neutr.72h.1"
"2812"	-3.50695518010813	"ADGRA3"	"166647"	0.000907811988935111	"M.Neutr.72h.1"
"2251"	-1.64645986205063	"ADAM15"	"8751"	0.0492929751035814	"M.Neutr.72h.1"
"2194"	-2.68684548836781	"ADA"	"100"	1.80801781111071e-05	"M.Neutr.72h.1"
"1983"	-2.52610684935437	"ACTL6A"	"86"	0.00104414312257921	"M.Neutr.72h.1"
"190"	-6.80100391048917	"ACSS2"	"55902"	1.27496520461974e-05	"M.Neutr.72h.1"
"1861"	-7.03932541405032	"ACSM3"	"6296"	2.1730653241596e-08	"M.Neutr.72h.1"
"1741"	-2.41954408953018	"ACP5"	"54"	0.000135636661463137	"M.Neutr.72h.1"
"1676"	-3.81284888739415	"ACOT7"	"11332"	3.80257843558323e-06	"M.Neutr.72h.1"
"162"	-1.92842322617557	"ACOT13"	"55856"	0.0111866566673071	"M.Neutr.72h.1"
"157"	-1.63433616309522	"ACO1"	"48"	0.0349412028733906	"M.Neutr.72h.1"
"148"	-2.07791990144527	"ACD"	"65057"	7.72019787119536e-06	"M.Neutr.72h.1"
"141"	-4.023711445664	"ACAT1"	"38"	4.27029010247916e-05	"M.Neutr.72h.1"
"1402"	-1.68908558731959	"ACAP3"	"116983"	1.4382414298695e-05	"M.Neutr.72h.1"
"131"	-2.23857893558878	"ACACA"	"31"	0.0196839871803035	"M.Neutr.72h.1"
"1001"	-1.80313677383111	"ABHD14A"	"25864"	0.0170495684102663	"M.Neutr.72h.1"
"952"	-1.99565829589488	"ABHD10"	"55347"	0.0115563876791486	"M.Neutr.72h.1"
"59"	-2.24107958648386	"ABCE1"	"6059"	0.0381220870327633	"M.Neutr.72h.1"
"286"	-1.66426822689433	"ABCA2"	"20"	0.00698356586945766	"M.Neutr.72h.1"
"7"	-1.80390076943591	"AAAS"	"8086"	0.0294984635088313	"M.Neutr.72h.1"
"158582"	-1.36615953612101	"ZYG11A"	"440590"	0.0833010210308164	"M.Neutr.8h.1"
"15793"	-1.46134540470711	"ZNF837"	"116412"	0.0261310959705221	"M.Neutr.8h.1"
"157462"	-1.31872279446268	"ZNF749"	"388567"	0.0788628100849012	"M.Neutr.8h.1"
"15310"	-1.60778431730478	"ZDHHC22"	"283576"	0.0471621157328922	"M.Neutr.8h.1"
"151252"	-1.43624352195616	"XAF1"	"54739"	0.0498149265678696	"M.Neutr.8h.1"
"150191"	-1.43971643381378	"WDR38"	"401551"	0.0590170394346672	"M.Neutr.8h.1"
"14964"	-1.30289146001271	"VWA5B2"	"90113"	0.080495435576226	"M.Neutr.8h.1"
"14907"	-1.39638035173586	"VMO1"	"284013"	0.0568752901183961	"M.Neutr.8h.1"
"14893"	-1.3956897439757	"VHL"	"7428"	0.040283884173094	"M.Neutr.8h.1"
"14890"	-1.39018315023451	"VGLL2"	"245806"	0.06512600986137	"M.Neutr.8h.1"
"148782"	-1.39409557320817	"VDAC1"	"7416"	0.0833794156995864	"M.Neutr.8h.1"
"14761"	-1.37865369485507	"USHBP1"	"83878"	0.0886031920457367	"M.Neutr.8h.1"
"14760"	-1.40695005261541	"USH1C"	"10083"	0.0457323950888382	"M.Neutr.8h.1"
"147471"	-1.40091395695123	"URAD"	"646625"	0.0641926939149847	"M.Neutr.8h.1"
"147201"	-1.37255717376653	"UNC93A"	"54346"	0.0304016574865874	"M.Neutr.8h.1"
"14505"	-1.53275277682775	"TTYH2"	"94015"	0.0136716779742292	"M.Neutr.8h.1"
"144392"	-1.45403217465391	"TSPAN7"	"7102"	0.0967987196451056	"M.Neutr.8h.1"
"14426"	-1.3145346838711	"TSNAXIP1"	"55815"	0.087559302378947	"M.Neutr.8h.1"
"14355"	-1.32181166267565	"TRIML1"	"339976"	0.0941825658503907	"M.Neutr.8h.1"
"142942"	-1.48752586253312	"TRIL"	"9865"	0.0461658405390874	"M.Neutr.8h.1"
"141392"	-1.3551668021772	"TNIP3"	"79931"	0.071930515640528	"M.Neutr.8h.1"
"140353"	-1.48285216573291	"TMEM47"	"83604"	0.0946526371322752	"M.Neutr.8h.1"
"139981"	-1.40403678179276	"TMEM231"	"79583"	0.0634107394237294	"M.Neutr.8h.1"
"139001"	-1.39896392989181	"TMEM120B"	"144404"	0.0845948404012384	"M.Neutr.8h.1"
"138212"	-1.37690773448908	"TKTL2"	"84076"	0.0745535782189575	"M.Neutr.8h.1"
"13781"	-1.46545340549762	"TIE1"	"7075"	0.060053314242577	"M.Neutr.8h.1"
"137711"	-1.6934691181847	"THSD7A"	"221981"	0.0299232806316022	"M.Neutr.8h.1"
"13729"	-1.30001454878476	"TGM3"	"7053"	0.088753955143303	"M.Neutr.8h.1"
"137003"	-1.32557871256262	"TFDP2"	"7029"	0.00930403156175373	"M.Neutr.8h.1"
"136623"	-1.40098869242507	"TESC"	"54997"	0.0275277448840833	"M.Neutr.8h.1"
"13533"	-1.4229311460608	"TBATA"	"219793"	0.035884188832098	"M.Neutr.8h.1"
"13414"	-1.319985078387	"TAAR5"	"9038"	0.060132877856403	"M.Neutr.8h.1"
"134034"	-1.38774556281078	"SYT6"	"148281"	0.0747419547285561	"M.Neutr.8h.1"
"13402"	-1.35173038769774	"SYT4"	"6860"	0.0312022158568292	"M.Neutr.8h.1"
"13240"	-1.35073369195161	"STH"	"246744"	0.0204430715946841	"M.Neutr.8h.1"
"132312"	-1.39753815147675	"STAT5A"	"6776"	0.0447151178451171	"M.Neutr.8h.1"
"13223"	-1.39251369236929	"STARD8"	"9754"	0.0161238373116907	"M.Neutr.8h.1"
"13006"	-1.5580695640194	"SPDYE4"	"388333"	0.0165134517979567	"M.Neutr.8h.1"
"130011"	-1.63741131420937	"SPDYE3"	"441272"	0.0289893671524985	"M.Neutr.8h.1"
"12949"	-1.73658697787886	"SPAG7"	"9552"	0.038159241219054	"M.Neutr.8h.1"
"12935"	-1.43632256710568	"SP8"	"221833"	0.0269585246679481	"M.Neutr.8h.1"
"12910"	-1.40151270777765	"SOST"	"50964"	0.0409056994365514	"M.Neutr.8h.1"
"129021"	-1.34563954716052	"SOHLH1"	"402381"	0.0721376938944878	"M.Neutr.8h.1"
"128411"	-1.95621266419982	"SNRNP200"	"23020"	0.060339670418061	"M.Neutr.8h.1"
"12813"	-1.3515362718094	"SMYD1"	"150572"	0.0824243293270281	"M.Neutr.8h.1"
"127883"	-1.39213575603626	"SMIM2"	"79024"	0.0468504293078423	"M.Neutr.8h.1"
"127051"	-1.58458122116025	"SLC9A9"	"285195"	0.028034188454192	"M.Neutr.8h.1"
"126211"	-1.48436903712997	"SLC3A1"	"6519"	0.0149597920288609	"M.Neutr.8h.1"
"125513"	-1.47470218720466	"SLC2A5"	"6518"	0.0132052910433205	"M.Neutr.8h.1"
"125421"	-1.46709835155237	"SLC29A4"	"222962"	0.0915223400651559	"M.Neutr.8h.1"
"124411"	-1.40547347886256	"SLC17A2"	"10246"	0.0205387516967726	"M.Neutr.8h.1"
"124032"	-1.36168758405363	"SLAMF8"	"56833"	0.0893433883781224	"M.Neutr.8h.1"
"123791"	-1.35625923534453	"SIVA1"	"10572"	0.0815753143365461	"M.Neutr.8h.1"
"12325"	-1.39359660268045	"SHISA2"	"387914"	0.0538121207835956	"M.Neutr.8h.1"
"122915"	-1.4946418665249	"SH2D7"	"646892"	0.0122297419417031	"M.Neutr.8h.1"
"120461"	-1.32113739242933	"SEBOX"	"645832"	0.0177067069389967	"M.Neutr.8h.1"
"12026"	-1.31232691959513	"SDCBP2"	"27111"	0.0576341895278578	"M.Neutr.8h.1"
"120233"	-1.48523498291213	"SDC3"	"9672"	0.0197120429849589	"M.Neutr.8h.1"
"11999"	-1.39763052786811	"SCN1B"	"6324"	0.0676086604663791	"M.Neutr.8h.1"
"119903"	-1.39262441600173	"SCIN"	"85477"	0.0762396227824744	"M.Neutr.8h.1"
"119411"	-1.33696977687762	"SARDH"	"1757"	0.0757892093721177	"M.Neutr.8h.1"
"11938"	-1.41404847295532	"SAPCD2"	"89958"	0.0488067687748814	"M.Neutr.8h.1"
"11898"	-1.32231877488337	"S100A9"	"6280"	0.0239980139023944	"M.Neutr.8h.1"
"11871"	-1.38318057553637	"RXFP4"	"339403"	0.0268737021519544	"M.Neutr.8h.1"
"118031"	-1.3648156177461	"RSPH9"	"221421"	0.0910225880901445	"M.Neutr.8h.1"
"11713"	-1.32444746209557	"RPS27"	"6232"	0.0660754684839022	"M.Neutr.8h.1"
"11678"	-1.36039326825794	"RPS11"	"6205"	0.0460772956639794	"M.Neutr.8h.1"
"11606"	-1.31584161156582	"RPL35"	"11224"	0.0382000070891084	"M.Neutr.8h.1"
"115673"	-1.3556140697142	"RPL22"	"6146"	0.0827349406436946	"M.Neutr.8h.1"
"114752"	-1.58874870889969	"ROPN1L"	"83853"	0.00456369023594079	"M.Neutr.8h.1"
"11309"	-1.40596902594007	"RHPN2"	"85415"	0.0703341177449443	"M.Neutr.8h.1"
"112194"	-1.4483870024078	"RFT1"	"91869"	0.082022445354213	"M.Neutr.8h.1"
"111911"	-1.50590648206065	"REPS2"	"9185"	0.0368003855262383	"M.Neutr.8h.1"
"11186"	-1.41770432302754	"REN"	"5972"	0.0254228858397641	"M.Neutr.8h.1"
"110512"	-1.32971237381118	"RASAL1"	"8437"	0.0580281408454935	"M.Neutr.8h.1"
"10838"	-1.52839548139483	"PTPRN"	"5798"	0.0632982300402281	"M.Neutr.8h.1"
"107911"	-1.30477481105742	"PTGIR"	"5739"	0.0968460548163841	"M.Neutr.8h.1"
"106483"	-1.30340241176428	"PRRT2"	"112476"	0.0386970847662095	"M.Neutr.8h.1"
"10584"	-1.51507703318559	"PRPF8"	"10594"	0.0126260118726349	"M.Neutr.8h.1"
"103462"	-1.44059778547343	"PPFIA3"	"8541"	0.0527784495121872	"M.Neutr.8h.1"
"10307"	-1.39333905759827	"POMT1"	"10585"	0.0371073598320193	"M.Neutr.8h.1"
"103032"	-1.34470981105772	"POM121L12"	"285877"	0.0397300354396373	"M.Neutr.8h.1"
"101934"	-1.41611075183551	"PLPPR4"	"9890"	0.0376133019431166	"M.Neutr.8h.1"
"101803"	-1.42984141398858	"PLOD2"	"5352"	0.00528377974177353	"M.Neutr.8h.1"
"101183"	-1.36560605595915	"PLCH1"	"23007"	0.0128022631027687	"M.Neutr.8h.1"
"10115"	-1.35612478558865	"PLCD3"	"113026"	0.0700881414996333	"M.Neutr.8h.1"
"100892"	-1.43983451598516	"PLA2G12A"	"81579"	0.0999470062976505	"M.Neutr.8h.1"
"10075"	-1.44517525900751	"PKIG"	"11142"	0.0426601675498233	"M.Neutr.8h.1"
"99251"	-1.40308256940457	"PHACTR1"	"221692"	0.0125689195441234	"M.Neutr.8h.1"
"9770"	-1.35437749122894	"PDCD1LG2"	"80380"	0.070123255593393	"M.Neutr.8h.1"
"95993"	-1.34378332029389	"PACRG"	"135138"	0.0170150132583238	"M.Neutr.8h.1"
"9575"	-1.47247958537508	"OXT"	"5020"	0.0651251899246077	"M.Neutr.8h.1"
"9542"	-1.43937605631635	"OTOG"	"340990"	0.0663302036691238	"M.Neutr.8h.1"
"94792"	-1.32240785801776	"OR6Y1"	"391112"	0.0559601820742023	"M.Neutr.8h.1"
"94092"	-1.40762880937571	"OR51B5"	"282763"	0.0518096797922259	"M.Neutr.8h.1"
"9347"	-1.5482827224369	"OR2K2"	"26248"	0.0343676491287319	"M.Neutr.8h.1"
"9341"	-1.39340933137624	"OR2H2"	"7932"	0.0611510472188723	"M.Neutr.8h.1"
"9325"	-1.89305255613448	"OR1N1"	"138883"	0.00213072734114594	"M.Neutr.8h.1"
"93221"	-1.42620693866605	"OR1L6"	"392390"	0.0363431559313757	"M.Neutr.8h.1"
"93153"	-1.33883949977247	"OR1I1"	"126370"	0.0737821532397807	"M.Neutr.8h.1"
"9314"	-1.44069986902953	"OR1G1"	"8390"	0.0420391286187096	"M.Neutr.8h.1"
"9298"	-1.42388523597253	"OR13C8"	"138802"	0.0362129896971818	"M.Neutr.8h.1"
"9271"	-1.34343202389359	"OR10H2"	"26538"	0.0348523308687745	"M.Neutr.8h.1"
"91852"	-1.48239236487943	"OAS2"	"4939"	0.0495106426785666	"M.Neutr.8h.1"
"90912"	-1.32527900525582	"NSMF"	"26012"	0.00459689067507878	"M.Neutr.8h.1"
"9018"	-1.48851068359281	"NPPA"	"4878"	0.083485017765201	"M.Neutr.8h.1"
"9003"	-1.30436024059137	"NPC1L1"	"29881"	0.0196126839810691	"M.Neutr.8h.1"
"89881"	-1.31274683801389	"NOVA1"	"4857"	0.081918575679483	"M.Neutr.8h.1"
"89581"	-1.30991637092598	"NOG"	"9241"	0.0847390176301552	"M.Neutr.8h.1"
"89292"	-1.49857990441126	"NLRP7"	"199713"	0.00287282401828743	"M.Neutr.8h.1"
"88811"	-1.42657381091764	"NIPAL1"	"152519"	0.0860867417294912	"M.Neutr.8h.1"
"8856"	-1.32227227358699	"NGFR"	"4804"	0.0944019851704181	"M.Neutr.8h.1"
"88334"	-1.43897370294714	"NFE2L3"	"9603"	0.0331006300719926	"M.Neutr.8h.1"
"8579"	-1.39313970353612	"MYPOP"	"339344"	0.0855370394560872	"M.Neutr.8h.1"
"85552"	-1.38260289627218	"MYO1C"	"4641"	0.00347137414425688	"M.Neutr.8h.1"
"85142"	-1.35270329692451	"MYCN"	"4613"	0.0139724138070535	"M.Neutr.8h.1"
"8484"	-1.57655431287567	"MUM1L1"	"139221"	0.0189289219195137	"M.Neutr.8h.1"
"8481"	-1.35692482553047	"MUC7"	"4589"	0.0730845937587557	"M.Neutr.8h.1"
"8420"	-1.43048605269194	"MTCL1"	"23255"	0.0766784198188448	"M.Neutr.8h.1"
"83191"	-1.42916807888823	"MRPL23"	"6150"	0.012271346057757	"M.Neutr.8h.1"
"8245"	-1.63481640312363	"MOS"	"4342"	0.0562864550875272	"M.Neutr.8h.1"
"80931"	-1.36740640911257	"MGARP"	"84709"	0.0485091494496307	"M.Neutr.8h.1"
"80102"	-2.11487920542271	"MEF2C"	"4208"	0.0113374670196192	"M.Neutr.8h.1"
"78991"	-1.40393876155935	"MATN4"	"8785"	0.0443990676991478	"M.Neutr.8h.1"
"7763"	-1.42381279515448	"MAGEC1"	"9947"	0.049891287409975	"M.Neutr.8h.1"
"7691"	-1.34016899087892	"LYPD1"	"116372"	0.0436196165025137	"M.Neutr.8h.1"
"7673"	-1.36080915246522	"LY6G5C"	"80741"	0.0881445730370302	"M.Neutr.8h.1"
"76201"	-1.42187627237943	"LRTM2"	"654429"	0.0537937556089147	"M.Neutr.8h.1"
"75911"	-1.37839104224689	"LRRC61"	"65999"	0.0725132133830763	"M.Neutr.8h.1"
"7407"	-1.37198743716066	"LEXM"	"163747"	0.0446329377545515	"M.Neutr.8h.1"
"73451"	-1.3027951731851	"LCE1C"	"353133"	0.0828741851562296	"M.Neutr.8h.1"
"73242"	-1.50910070433341	"LARGE1"	"9215"	0.0898614940583145	"M.Neutr.8h.1"
"7226"	-1.4595570152521	"KRTAP24-1"	"643803"	0.0500293645747905	"M.Neutr.8h.1"
"71801"	-1.43278376800021	"KRT72"	"140807"	0.0863496676292875	"M.Neutr.8h.1"
"71631"	-1.40709344381707	"KRT33A"	"3883"	0.0930671042224726	"M.Neutr.8h.1"
"7088"	-1.435518970463	"KLK13"	"26085"	0.0954656058675191	"M.Neutr.8h.1"
"70711"	-1.467404825144	"KLHL3"	"26249"	0.0114465841997729	"M.Neutr.8h.1"
"7060"	-1.35860765463886	"KLHL17"	"339451"	0.042680588518692	"M.Neutr.8h.1"
"70272"	-1.71858784460304	"KIT"	"3815"	1.57622843227341e-05	"M.Neutr.8h.1"
"7017"	-1.35620096108027	"KIF7"	"374654"	0.0672593452442424	"M.Neutr.8h.1"
"6961"	-1.57009582937372	"KIAA1324L"	"222223"	0.0978019872986672	"M.Neutr.8h.1"
"6725"	-1.5206486911007	"KAAG1"	"353219"	0.02874307305759	"M.Neutr.8h.1"
"66532"	-1.37102563835956	"ITIH1"	"3697"	0.0688379606556864	"M.Neutr.8h.1"
"66381"	-1.42450855332397	"ITGA9"	"3680"	0.0173383293086944	"M.Neutr.8h.1"
"66312"	-1.36257154535173	"ITGA11"	"22801"	0.0844479077137326	"M.Neutr.8h.1"
"66131"	-1.3947080522795	"ISG15"	"9636"	0.069681391069529	"M.Neutr.8h.1"
"6581"	-1.57659745843845	"IQSEC3"	"440073"	0.0291931597811111	"M.Neutr.8h.1"
"64881"	-1.34607301461081	"ILF2"	"3608"	0.0926576083542251	"M.Neutr.8h.1"
"64475"	-1.50549459080903	"IL23R"	"149233"	0.0284630961096693	"M.Neutr.8h.1"
"6439"	-1.33259565876909	"IL20"	"50604"	0.0495020859618722	"M.Neutr.8h.1"
"6430"	-1.4225728009676	"IL19"	"29949"	0.00652865378863151	"M.Neutr.8h.1"
"64003"	-1.32999254110809	"IKZF3"	"22806"	0.06460826344756	"M.Neutr.8h.1"
"63582"	-1.39730326117951	"IGSF6"	"10261"	0.0907336550250653	"M.Neutr.8h.1"
"63464"	-1.51381326247757	"IGLL1"	"3543"	0.0515279811435106	"M.Neutr.8h.1"
"62723"	-1.54821532389884	"IFITM3"	"10410"	0.0468567622258901	"M.Neutr.8h.1"
"6271"	-1.58353839472129	"IFITM2"	"10581"	0.022719007728635	"M.Neutr.8h.1"
"61404"	-1.31458698388912	"HSH2D"	"84941"	0.000800001063136015	"M.Neutr.8h.1"
"61121"	-1.39093412037816	"HS3ST4"	"9951"	0.0969576876615127	"M.Neutr.8h.1"
"6000"	-1.35611560688297	"HNRNPK"	"3190"	0.000742965990836545	"M.Neutr.8h.1"
"58891"	-1.44537795090653	"HLA-DQA2"	"3118"	0.0227863516867356	"M.Neutr.8h.1"
"56102"	-1.40856528011763	"GYPB"	"2994"	0.0049737002112872	"M.Neutr.8h.1"
"55591"	-1.64209882424102	"GSTTP1"	"25774"	0.0572302591763921	"M.Neutr.8h.1"
"55411"	-1.31351195986768	"GSDMD"	"79792"	0.0370019957356906	"M.Neutr.8h.1"
"55111"	-1.40390680224707	"GRIN3A"	"116443"	0.0434041773891533	"M.Neutr.8h.1"
"54861"	-1.75961338404749	"GRAP"	"10750"	0.0581056776951155	"M.Neutr.8h.1"
"54391"	-1.41568005537854	"GPR32"	"2854"	0.0503786396971569	"M.Neutr.8h.1"
"5390"	-1.41773425381934	"GPD1"	"2819"	0.0722650929042112	"M.Neutr.8h.1"
"5384"	-1.3165931581003	"GPC2"	"221914"	0.0712340012677493	"M.Neutr.8h.1"
"5318"	-1.34488949030201	"GNG3"	"2785"	0.0721484562621437	"M.Neutr.8h.1"
"51103"	-1.40203608190179	"GCM2"	"9247"	0.0508431308812168	"M.Neutr.8h.1"
"50993"	-1.34980215163154	"GCAT"	"23464"	0.059394358710995	"M.Neutr.8h.1"
"4922"	-1.4042793528029	"FSCB"	"84075"	0.068831007248153	"M.Neutr.8h.1"
"47614"	-1.46982579727186	"FGFR3"	"2261"	0.0510496968361708	"M.Neutr.8h.1"
"4757"	-1.32942402581501	"FGFR1"	"2260"	0.0677978261385338	"M.Neutr.8h.1"
"4735"	-1.36856605666586	"FGF14"	"2259"	0.0467630961136519	"M.Neutr.8h.1"
"47331"	-1.32933315884232	"FGF13"	"2258"	0.0425632474325214	"M.Neutr.8h.1"
"4729"	-1.30085527424675	"FGD5"	"152273"	0.0799526217847972	"M.Neutr.8h.1"
"4714"	-1.30772143774857	"FERD3L"	"222894"	0.0817080179881019	"M.Neutr.8h.1"
"46777"	-1.31266177265657	"FCER2"	"2208"	0.0305692595862161	"M.Neutr.8h.1"
"4580"	-1.3429214103667	"FAM92B"	"339145"	0.0249268255658952	"M.Neutr.8h.1"
"4559"	-1.39006504316432	"FAM71E1"	"112703"	0.0736984255805839	"M.Neutr.8h.1"
"45432"	-1.4403286496526	"FAM46C"	"54855"	0.00191869108691699	"M.Neutr.8h.1"
"4428"	-1.35055223012863	"FAM131C"	"348487"	0.0394890872332983	"M.Neutr.8h.1"
"43705"	-1.33653804223923	"F13A1"	"2162"	0.000460082512415983	"M.Neutr.8h.1"
"43221"	-1.384851311516	"EVA1A"	"84141"	0.0714478114211417	"M.Neutr.8h.1"
"4302"	-1.34398203221275	"ESRRB"	"2103"	0.0659650380212636	"M.Neutr.8h.1"
"42242"	-1.450066684551	"EPHX2"	"2053"	0.0423091577240417	"M.Neutr.8h.1"
"42132"	-1.36405804737153	"EPGN"	"255324"	0.0977964736643356	"M.Neutr.8h.1"
"42094"	-1.36984926170552	"EPCAM"	"4072"	0.0968528398766332	"M.Neutr.8h.1"
"42061"	-1.32510129803618	"EPB42"	"2038"	0.0828752044749311	"M.Neutr.8h.1"
"41721"	-1.36234131087417	"ENDOU"	"8909"	0.0661747378274813	"M.Neutr.8h.1"
"41411"	-1.30374223723574	"EMB"	"133418"	0.0235889455706701	"M.Neutr.8h.1"
"4116"	-1.32881811770943	"ELOA2"	"51224"	0.0288629843784713	"M.Neutr.8h.1"
"38602"	-1.3770430779078	"EBF2"	"64641"	0.0762622435043804	"M.Neutr.8h.1"
"37721"	-1.54258310332384	"DTX2"	"113878"	0.00892186899492619	"M.Neutr.8h.1"
"3654"	-1.53066499308799	"DNASE1L3"	"1776"	0.0130398386591719	"M.Neutr.8h.1"
"36031"	-1.44378003816254	"DNAH6"	"1768"	0.095319524905919	"M.Neutr.8h.1"
"35641"	-1.30250589210849	"DLL4"	"54567"	0.0696495768801511	"M.Neutr.8h.1"
